CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn
CUST-11585,Male,0,Yes,Yes,26.158802931778496,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,,Credit card (automatic), 85.1 ,2216.57,2021-10-21,3.0,Yes
CUST-11586,Female,0,No,No,12.83466697978223,Yes,Yes,Fiber optic,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),120.0,1536.46,2021-10-21,1.0,Yes
CUST-11587,Male,0,Yes,,,Yes,No,dsl,No,No,Yes,Month-to-month,No,Electronic check,59.27, ,22/10/2021,5.0,No
CUST-11588,Male,1,Yes,Yes,36.82855535355122,No,Yes,DSL,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.25,792.84,2021-10-23,2.0,No
CUST-11589,Female,0,No,No,27.250109028573064,Yes,Yes,Fiber optic,No internet service,No internet service,No,One year,No,Credit card (automatic),49.58,1367.95,INVALID_DATE,3.0,No
CUST-11590,Female,1,Yes,No,15.364410322039628,Yes,No,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),90.11,$1388.86,"Oct 25, 2021",4.0,Yes
CUST-11591,,0,Yes,Yes,55.20441915103969,Yes,No,DSL,Yes,No internet service,No,Month-to-month,No,Mailed check,41.52,2288.73,"Oct 26, 2021",4.0,No
CUST-11592,Male,0,Yes,No,9.8331268256541,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,$20.24,200.99,2021-10-27,2.0,No
CUST-11593,Male,Yes,No,No,8.366300969699662,Yes,No,Fiber optic,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),42.15,350.86,2021-10-28,4.0,Yes
CUST-11594,Female,0,No,No,49.48717770260558,Yes,No,DSL,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),48.7,2407.36,2021-10-28,1.0,No
CUST-11595,Female,0,Yes,No,38.26772370706321,Yes,No,DSL,No,No,No,One year,No,Bank transfer (automatic),32.22,1244.69,2021-10-29,4.0,No
CUST-11596,Male,0,Yes,Yes,17.365554273164864,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),,1238.67,2021-10-30,5.0,Yes
CUST-11597,Male,0,Yes,Yes,3.3625668542580676,Yes,Yes,dsl,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check, 62.3 ,205.91,31/10/2021,1.0,Yes
CUST-11598,Male,0,yes,yes,5.8119026831281095,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,88.39,505.87,2021-11-01,1.0,Yes
CUST-11599,male,0,No,No,25.62663849958563,Yes,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.32,1313.72,2021-11-02,3.0,Yes
CUST-11600,Male,0,No,No,11.668801603748214,Yes,,DSL,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),366.49,958.83,2021-11-03,1.0,No
CUST-11601,Male,0,No,No,43.458680081758445,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,49.93,2165.7,2021-11-04,2.0,Yes
CUST-11602,Male,0,Yes,No,71.87598875489822,Yes,Yes,Fiber optic,No,No,No internet service,One year,Yes,Electronic check,30.81,2220.21,2021-11-04,2.0,Yes
CUST-11603,Male,0,No,No,39.31265639585829,No,,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.41,1900.43,2021-11-05,3.0,No
CUST-11604,Male,0,No,Yes,11.378030927356292,Yes,No phone service,DSL,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,18.0,205.65,2021-11-06,2.0,No
CUST-11605,Female,0,Yes,Yes,37.30589115117753,Yes,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),118.35,4427.27,2021-11-07,3.0,No
CUST-11606,Male,No,Yes,Yes,10.392080126222972,Yes,Yes,Fiber optic,No,Yes,Yes,1-Year,Yes,Bank transfer (automatic),68.97,708.17,2021-11-08,3.0,Yes
CUST-11607,Female,0,No,No,4.388203137945665,Yes,Yes,DSL,No,No,No,One year,Yes,Credit card (automatic),40.84,183.82,09/11/2021,4.0,No
CUST-11608,Male,1,yes,Yes,0.8151237518862517,Yes,Yes,DSL,No,No,Yes,One year,No,Credit card (automatic),53.37,48.53,10/11/2021,0.0,Yes
CUST-11609,Female,0,Yes,No,11.695177856877924,No,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,18.0,195.07,2021-11-11,3.0,No
CUST-11610,male,0,No,yes,56.13184813521278,Yes,no,Fiber optic,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),107.73,6034.13,2021-11-11,3.0,Yes
CUST-11611,Female,0,No,No,6.554503122623827,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.8,658.4,2021-11-12,2.0,Yes
CUST-11612,Female,0,Yes,No,,Yes,No phone service,Fiber optic,No,Yes,,,N,Credit card (automatic),67.93, ,2021-11-13,4.0,Yes
CUST-11613,Male,0,Yes,No,72.0,Yes,No phone service,DSL,No,No,No internet service,Two year,Yes,Credit card (automatic),,5343.27,14/11/2021,0.0,Yes
CUST-11614,Male,0,Yes,No,0.6077286312356778,Yes,Yes,DSL,Yes,No internet service,No internet service,One year,No,Electronic check,26.67,$24.59,INVALID_DATE,4.0,No
CUST-11615,Female,0,No,No,36.97828303068689,Yes,No,Fiber optic,Yes,No,No internet service,One year,Yes,Electronic check,28.85,1050.95,2021-11-16,2.0,No
CUST-11616,,1,Yes,No,9.30429968942242,Yes,No,DSL,No,Yes,No,One year,Yes,Electronic check,18.0,166.4,"Nov 17, 2021",5.0,No
CUST-11617,Female,0,Yes,,0.9170088133263694,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.87,63.45,2021-11-18,4.0,Yes
CUST-11618,Female,0,No,yes,59.96714112457181,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.53,5795.7,2021-11-18,2.0,No
CUST-11619,Female,1,No,No,3.6097699461563058,,No,Fiber optic,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),53.2,178.88,2021-11-19,4.0,Yes
CUST-11620,Female,0,Yes,No,19.25926794321964,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.13,1450.07,2021-11-20,2.0,No
CUST-11621,Male,0,Yes,No,7.6867183878215135,Yes,Yes,dsl,No,,No,Month-to-month,No,Bank transfer (automatic),94.07,725.17,2021-11-21,3.0,No
CUST-11622,Female,0,No,No,1.6179594360446568,Yes,No,Fiber optic,Yes,No,No internet service,One year,Yes,Credit card (automatic),18.0,29.07,2021-11-22,3.0,No
CUST-11623,  Male ,1,No,No,,Yes,No,Fiber optic,No internet service,No internet service,No,Two year,Yes,Mailed check,120.0, ,2021-11-23,1.0,Yes
CUST-11624,Male,1,No,No,-5.0,Yes,Yes,DSL,No,Yes,No,Two year,No,Credit card (automatic),99.42, ,2021-11-24,4.0,No
CUST-11625,Female,0,Yes,no,1.7770003587953833,Yes,Yes,Fiber optic,Yes,Yes,,Month-to-month,No,Electronic check,80.12,132.3,2021-11-25,4.0,Yes
CUST-11626,Male,0,No,No,34.30666908249984,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,92.42,3176.29,2021-11-25,2.0,No
CUST-11627,Female,Yes,No,No,15.952521720853747,No,No,DSL,No,No,No,One year,No,Mailed check,93.83,1499.7,2021-11-26,2.0,Yes
CUST-11628,Male,0,No,No,10.07776870708993,Yes,No,Fiber optic,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),73.48,750.16,2021-11-27,3.0,Yes
CUST-11629,Female,0,No,no,,Yes,No,DSL,No internet service,No,No,1-Year,Yes,Electronic check,107.55, ,2021-11-28,4.0,No
CUST-11630,Female,0,Yes,Yes,63.463811520002295,Yes,No,DSL,No,No internet service,No,Two year,Yes,Bank transfer (automatic),51.12,3251.93,"Nov 29, 2021",1.0,No
CUST-11631,Male,0,Yes,No,57.9920200636853,Yes,No,DSL,No,Yes,No,One year,Yes,Electronic check,78.55,4555.73,2021-11-30,4.0,No
CUST-11632,Female,0,No,No,30.18342083201083,No,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),104.35,3143.05,2021-12-01,5.0,No
CUST-11633,Female,0,No,Yes,-5.0,Yes,no,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0, ,02/12/2021,3.0,Yes
CUST-11634,FEMALE,0,No,No,9.243480197645496,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.84,713.37,2021-12-02,1.0,
CUST-11635,Male,0,Yes,No,11.515839336815027,Yes,Yes,Fiber optic,No,No internet service,No internet service,One year,No,Credit card (automatic),86.44,1004.78,2021-12-03,2.0,Yes
CUST-11636,Male,1,No,No,22.828141068147403,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),18.0,402.09,INVALID_DATE,1.0,No
CUST-11637,Male,0,No,No,23.452123417939692,Yes,Yes,DSL,No internet service,No,Yes,Two year,No,Mailed check,73.15,1709.59,2021-12-05,2.0,No
CUST-11638,,0,Yes,No,15.772817790001014,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,40.89,638.13,"Dec 06, 2021",4.0,No
CUST-11639,FEMALE,0,Yes,No,12.286143343940367,No,No,Fiber optic,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.6,937.9,"Dec 07, 2021",1.0,Yes
CUST-11640,Female,0,No,No,72.0,Yes,Yes,DSL,No,No internet service,No,Two year,No,Electronic check,61.85,4450.18,2021-12-08,2.0,No
CUST-11641,Female,0,No,Yes,,Yes,Yes,DSL,No internet service,,No internet service,One year,No,Electronic check, 36.3 , ,2021-12-09,3.0,No
CUST-11642,Female,0,No,no,13.701468011138441,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,,1344.77,2021-12-09,5.0,No
CUST-11643,Female,1,No,No,31.184529679141196,Yes,No phone service,DSL,No,No internet service,No,Two year,Yes,Credit card (automatic),52.15,1624.09,10/12/2021,2.0,Yes
CUST-11644,Male,1,Yes,No,7.538652115624334,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,72.8,547.3,"Dec 11, 2021",4.0,Yes
CUST-11645,Female,0,Yes,No,2.533168166931018,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,104.12,273.92,12/12/2021,3.0,Yes
CUST-11646,Male,0,No,No,10.428719204133046,Yes,No phone service,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Electronic check,37.2,387.09,2021-12-13,4.0,No
CUST-11647,Female,0,No,No,12.379022536681553,Yes,Yes,Fiber optic,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),64.94,798.53,14/12/2021,5.0,No
CUST-11648,Female,1,No,No,0.4002093421949656,Yes,No,No,Yes,Yes,Yes,One year,N,Bank transfer (automatic),49.84,31.25,15/12/2021,1.0,Yes
CUST-11649,Female,1,No,No,40.47061847979542,Yes,Yes,DSL,Yes,No,Yes,month-to-month,Yes,Bank transfer (automatic),56.53,2280.59,2021-12-16,3.0,No
CUST-11650,Male,0,Yes,No,10.680662097214977,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Mailed check,120.0,1281.26,2021-12-16,4.0,Yes
CUST-11651,Male,0,No,No,20.84392071566818,Yes,Yes,DSL,No,No,Yes,One year,Yes,Credit card (automatic),,1618.87,2021-12-17,5.0,No
CUST-11652,Male,1,Yes,Yes,1.8441909734195359,Yes,No,Fiber optic,No,No,Yes,,No,Mailed check,74.11,138.22,2021-12-18,2.0,No
CUST-11653,Male,0,Yes,No,4.61683316918779,Yes,No,No,Yes,,No internet service,One year,Yes,Mailed check,80.42,379.18,2021-12-19,3.0,Yes
CUST-11654,Male,0,Yes,Yes,52.90786720826971,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.61,4100.5,2021-12-20,1.0,Yes
CUST-11655,FEMALE,0,Yes,Yes,22.51797304154814,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,N,Credit Card,18.0,404.52,2021-12-21,4.0,No
CUST-11656,Female,0,Yes,yes,145.0,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),,60900.0,22/12/2021,5.0,No
CUST-11657,Male,0,Yes,No,72.0,Yes,No,DSL,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),$20.77,1492.56,2021/12/23 02:42,3.0,No
CUST-11658,Male,No,Yes,No,11.159817384799855,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Y,Bank transfer (automatic),116.68,1299.45,2021/12/23 23:44,1.0,Yes
CUST-11659,Male,0,Yes,No,8.519195897169368,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,83.24,701.46,2021-12-24,1.0,Yes
CUST-11660,Female,0,No,No,46.906531222749805,Yes,No,Fiber optic,No,Yes,No internet service,Two year,No,Electronic check,70.12,3300.72,"Dec 25, 2021",4.0,Yes
CUST-11661,Female,0,Yes,No,72.0,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.54,,2021-12-26,,No
CUST-11662,FEMALE,0,Yes,No,23.838794542290934,Yes,No,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),120.0,2868.12,"Dec 27, 2021",4.0,Yes
CUST-11663,Female,0,No,No,38.050367684040054,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.83,3180.41,2021-12-28,4.0,No
CUST-11664,,0,No,no,36.53028263860748,Yes,No,DSL,No,No,,Month-to-month,Yes,Credit card (automatic),65.23,2405.7,29/12/2021,3.0,No
CUST-11665,Female,0,No,No,10.536762728180003,,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Mailed check,48.64,512.81,2021-12-30,,No
CUST-11666,Male,0,Yes,No,20.49481991175254,Yes,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Electronic check,45.05,920.27,"Dec 30, 2021",4.0,No
CUST-11667,FEMALE,0,No,Yes,42.96245976867266,Yes,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.22,2822.42,2021-12-31,3.0,No
CUST-11668,Male,0,Yes,Yes,27.962811499516704,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Credit Card,36.78,1026.64,2022-01-01,4.0,No
CUST-11669,Female,0,Yes,Yes,0.5133834796739187,No,Yes,Fiber optic,No internet service,Yes,Yes,,No,Credit card (automatic),85.09,46.42,2022-01-02,3.0,Yes
CUST-11670,Male,0,Yes,Yes,9.852874775839313,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.33,458.67,2022-01-03,4.0,No
CUST-11671,Female,nan,No,No,3.7449786631431294,Yes,no,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),94.85,359.25,2022-01-04,,No
CUST-11672,Female,0,Yes,Yes,6.365573973778667,Yes,Yes,DSL,No internet service,No,No,Month-to-month,No,Credit card (automatic),94.18,601.5,2022-01-05,2.0,yes
CUST-11673,Female,0,Yes,Yes,56.61705843319613,Yes,Yes,DSL,No,,No,Two year,No,Credit card (automatic),63.04,3560.64,2022-01-06,4.0,No
CUST-11674,Female,0,Yes,Yes,0.9021854933562885,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,Mailed check,82.11,74.95,07/01/2022,3.0,Yes
CUST-11675,Male,nan,No,Yes,5.956941466745048,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.61,493.82,INVALID_DATE,0.0,Yes
CUST-11676,Male,0,No,Yes,8.890553973269675,Yes,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check, 20.8 ,174.19,2022-01-08,2.0,No
CUST-11677,Male,1,Yes,No,23.026023634566023,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,electronic check,116.65,2677.84,2022-01-09,4.0,Yes
CUST-11678,Male,0,No,No,,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,,57.03, ,2022-01-10,1.0,Yes
CUST-11679,Female,0,No,Yes,5.909884921366463,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),85.57,514.31,2022-01-11,2.0,Yes
CUST-11680,Male,0,No,No,4.305961569672211,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,No,Mailed check,86.41,385.39,"Jan 12, 2022",3.0,Yes
CUST-11681,,0,Yes,No,6.485582007279531,Yes,Yes,Fiber optic,No,No,No,One year,Yes,Mailed check,$18.00,119.24,2022-01-13,3.0,No
CUST-11682,Female,0,No,Yes,16.75726260758009,Yes,No phone service,No,Yes,Yes,Yes,One year,Yes,Mailed check,44.99,749.92,2022-01-14,99.0,No
CUST-11683,Female,0,Yes,No,7.591810868715785,Yes,No,Fiber optic,No,No,No,One year,No,Electronic check,89.91,684.27,2022-01-14,1.0,Yes
CUST-11684,Male,0,No,No,70.77351430560347,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,66.57,4705.03,15/01/2022,2.0,No
CUST-11685,Female,0,Yes,No,14.960872727090656,No,No,No,Yes,No,No,One year,Yes,Electronic check,85.37,1258.67,INVALID_DATE,2.0,Yes
CUST-11686,FEMALE,0,Yes,No,1.454289355736895,,yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,,67.47,83.66,2022-01-17,3.0,Yes
CUST-11687,Female,0,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,Yes,,,Mailed check,$101.58, ,2022/01/18 09:40,1.0,Yes
CUST-11688,Female,0,No,no,9.570134390383352,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),68.12,641.32,2022-01-19,99.0,No
CUST-11689,Female,1,Yes,No,25.43617245001147,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),107.42,2723.22,2022-01-20,3.0,Yes
CUST-11690,Male,1,No,No,7.8705804320269195,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,Yes,Electronic check,35.3,287.77,2022/01/21 00:46,4.0,Yes
CUST-11691,Female,0,Yes,Yes,20.29682879454834,Yes,No,DSL,No,No,No,Two year,Yes,Electronic check,60.87,1237.24,21/01/2022,4.0,No
CUST-11692,Male,0,No,yes,35.49789010950508,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,,46.9, ,2022-01-22,4.0,No
CUST-11693,Male,1,No,No,63.14905394094656,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),,4803.7,2022-01-23,5.0,No
CUST-11694,Male,0,No,No,7.263106131278982,No,No,DSL,No,No,Yes,Month-to-month,No,Electronic check,56.34,398.38,2022-01-24,5.0,No
CUST-11695,Male,0,No,Yes,9.786075604312064,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Electronic check,57.81,563.46,25/01/2022,2.0,No
CUST-11696,Male,0,No,No,14.97883906212694,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Bank transfer (automatic),43.56,651.48,"Jan 26, 2022",5.0,No
CUST-11697,Male,0,Yes,no,62.872649952072614,Yes,No phone service,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.88,3199.27,2022-01-27,3.0,No
CUST-11698,Fe-male,0,No,No,55.597217476574095,Yes,No,Fiber optic,No,No internet service,Yes,One year,No,Electronic check,$64.39,3581.06,2022-01-28,2.0,No
CUST-11699,Female,0,Yes,No,2.2602463268374926,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),18.0,29.56,2022-01-28,4.0,Yes
CUST-11700,Fe-male,1,No,yes,3.395585320413435,No,No,Fiber optic,,No,No internet service,Two year,Yes,Bank transfer (automatic),18.0,64.19,2022-01-29,2.0,No
CUST-11701,Male,0,No,No,16.42093512712133,Yes,Yes,DSL,No internet service,,No internet service,Month-to-month,No,Mailed check,66.47,1084.4,2022-01-30,3.0,Yes
CUST-11702,Male,0,Yes,No,2.7058186253483076,Yes,Yes,DSL,No internet service,No,,Month-to-month,Yes,Credit card (automatic),,50.65,2022-01-31,4.0,Yes
CUST-11703,Female,No,Yes,No,10.176174392468155,Yes,No,Fiber optic,No,Yes,No,month-to-month,No,Bank transfer (automatic),58.91,585.25,2022-02-01,1.0,yes
CUST-11704,Male,0,Yes,yes,3.854908231984984,Yes,No,DSL,No,No internet service,Yes,Two year,Y,Credit card (automatic),53.39,217.85,2022-02-02,2.0,No
CUST-11705,Male,0,No,Yes,24.25709479772152,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.96,1964.55,2022-02-03,0.0,Yes
CUST-11706,Female,0,yes,No,71.65659566835548,,No,Fiber optic,Yes,No,No internet service,One year,Yes,Electronic check,-44.54,3190.17,2022-02-04,3.0,No
CUST-11707,Male,0,No,No,72.0,Yes,No,Fiber optic,No internet service,Yes,No,month-to-month,Yes,Electronic check,111.79,8059.26,2022-02-04,3.0,No
CUST-11708,Female,0,No,No,11.289348376449489,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,No,Electronic check,90.14,1023.44,2022-02-05,5.0,No
CUST-11709,Female,0,No,No,21.931808788168112,,No,No,No,Yes,Yes,Two year,Yes,Credit Card,19.33,,2022-02-06,5.0,No
CUST-11710,Male,0,Yes,No,46.5552579352832,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,electronic check,56.17,2626.71,2022-02-07,1.0,No
CUST-11711,Male,0,Yes,yes,2.9988843383257313,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Credit card (automatic),110.52,329.54,2022-02-08,3.0,Yes
CUST-11712,Female,0,No,Yes,28.074692211105038,No,Yes,,No,Yes,Yes,Month-to-month,No,Mailed check,-43.77,1239.44,INVALID_DATE,5.0,No
CUST-11713,Female,0,No,No,12.61619435496777,Yes,Yes,DSL,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),63.11,808.5,2022-02-10,2.0,Yes
CUST-11714,Male,0,No,Yes,5.5405419752967795,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),106.82,595.12,2022-02-11,3.0,Yes
CUST-11715,,1,Yes,No,12.370213243459242,Yes,No,No,No internet service,No internet service,,Two year,Yes,Electronic check,48.48,613.31,2022-02-11,3.0,No
CUST-11716,Male,0,Yes,No,1.8960054909323008,Yes,No,Fiber optic,Yes,No internet service,Yes,One year,No,Mailed check,98.39,184.53,2022-02-12,4.0,No
CUST-11717,Female,0,Yes,No,28.53070338175005,Yes,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),37.4,1056.86,2022-02-13,2.0,No
CUST-11718,,0,Yes,No,6.992296005373854,Yes,Yes,Fiber optic,No,No internet service,No,One year,No,Electronic check,18.0,116.37,2022-02-14,3.0,No
CUST-11719,Male,0,Yes,Yes,8.954470223258683,Yes,Yes,Fiber optic,,No,No,Month-to-month,No,Electronic check,101.56,,2022-02-15,1.0,Yes
CUST-11720,Male,0,No,Yes,3.097509000992163,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Electronic check,77.86,252.52,"Feb 16, 2022",2.0,Yes
CUST-11721,Male,0,Yes,No,47.99900642184912,Yes,Yes,,No,No,No,month-to-month,Yes,Bank transfer (automatic),79.84,3825.75,2022-02-17,2.0,No
CUST-11722,Male,1,No,No,16.322902801353965,Yes,No,No,,Yes,No internet service,One year,Yes,Electronic check,31.91,509.52,2022-02-18,2.0,No
CUST-11723,Male,1,Yes,Yes,20.37540755269426,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),34.3,691.44,2022-02-18,5.0,No
CUST-11724,Female,0,No,No,20.22363835730603,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,Mailed check,99.21,2001.18,2022-02-19,5.0,No
CUST-11725,Male,1,Yes,yes,12.683253093733555,Yes,,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,72.0,913.19,2022-02-20,4.0,Yes
CUST-11726,Female,0,Yes,No,5.13238251729115,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.18,314.04,2022-02-21,3.0,Yes
CUST-11727,,0,Yes,No,32.8082988412899,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,71.33,2320.42,2022-02-22,2.0,Yes
CUST-11728,Female,0,NO,No,3.2612202192261908,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,109.96,354.35,23/02/2022,2.0,Yes
CUST-11729,Female,0,No,No,2.6321764047140506,Yes,Yes,DSL,No internet service,,Yes,Month-to-month,Yes,Credit card (automatic),86.41,244.49,2022-02-24,3.0,Yes
CUST-11730,Male,1,Yes,No,29.72099065803065,Yes,,Fiber optic,Yes,No,No,2-Year,Yes,Mailed check,50.46,1505.92,2022-02-25,4.0,No
