CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SignupDate,SatisfactionScore,Churn,SignupDate_Parsed,CustomerAgeDays
CUST-11386,Female,1.0,No,No,1.0898618042056234,Yes,Yes,Fiber optic,No,No,No,Two year,No,Mailed check,25.88,21.72,2021-04-29,3,No,2021-04-29 00:00:00.000000000,977
CUST-11387,Male,0.0,No,No,40.82838584218857,Yes,No,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.66,2972.73,2021-04-30,4,Yes,2021-04-30 00:00:00.000000000,976
CUST-11388,Female,0.0,Yes,No,72.0,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,8655.08,"May 01, 2021",3,Yes,2021-05-01 00:00:00.000000000,975
CUST-11389,Female,0.0,No,Yes,12.53656701999995,Yes,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,88.57,1124.83,2021-05-02,1,Yes,2021-05-02 00:00:00.000000000,974
CUST-11390,Male,1.0,Yes,Yes,0.2645807256920326,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,30.85,2.64,2021-05-03,3,Yes,2021-05-03 00:00:00.000000000,973
CUST-11391,Male,0.0,Yes,No,4.465914660670772,Yes,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),43.87,189.74,2021/05/04 00:05,3,No,2021-05-04 00:05:00.000000000,971
CUST-11392,Male,0.0,No,No,25.369631112312497,Yes,no,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,49.72,1262.8,2021-05-04,4,Yes,2021-05-04 00:00:00.000000000,972
CUST-11393,Female,0.0,No,No,22.726905326823623,Yes,No,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),76.38,1724.13,2021-05-05,3,Yes,2021-05-05 00:00:00.000000000,971
CUST-11394,Male,1.0,Yes,Yes,37.21274622375615,Yes,Yes,DSL,No,No,Yes,Month-to-month,No,Credit card (automatic),111.84,4166.62,"May 06, 2021",3,Yes,2021-05-06 00:00:00.000000000,970
CUST-11395,Female,1.0,Yes,Yes,7.02898102989377,No,No,Fiber optic,No,No internet service,No,Month-to-month,No,Electronic check,50.68,350.54,2021-05-07,4,No,2021-05-07 00:00:00.000000000,969
CUST-11396,Male,0.0,No,No,34.616760218615,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.86,3837.6140378356586,2021-05-08,4,Yes,2021-05-08 00:00:00.000000000,968
CUST-11397,Male,1.0,Yes,No,27.952821106052113,Yes,No,Fiber optic,Yes,No,No internet service,Two year,No,Electronic check,120.0,3347.18,2021/05/09 06:16,3,Yes,2021-05-09 06:16:00.000000000,966
CUST-11398,Female,0.0,Yes,Yes,9.355440894519308,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,54.2,517.27,2021-05-10,3,Yes,2021-05-10 00:00:00.000000000,966
CUST-11399,Female,1.0,No,Yes,18.924750931733463,Yes,No,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,53.43,1011.149442282519,2021-05-11,4,No,2021-05-11 00:00:00.000000000,965
CUST-11400,Male,0.0,No,No,3.8236026658279565,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.9,219.16,2021-05-11,2,Yes,2021-05-11 00:00:00.000000000,965
CUST-11401,Male,0.0,No,No,14.460255329432847,No,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.57,960.9,2021-05-12,4,No,2021-05-12 00:00:00.000000000,964
CUST-11402,Male,1.0,Yes,No,51.126995471797315,Yes,No phone service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),53.95,2766.1,2021-05-13,4,No,2021-05-13 00:00:00.000000000,963
CUST-11403,Female,0.0,No,No,13.12280138765308,Yes,Yes,DSL,No,Yes,No,Month-to-month,Yes,Electronic check,91.23,1183.13,2021-05-14,4,No,2021-05-14 00:00:00.000000000,962
CUST-11404,Female,1.0,Yes,No,43.91704894737381,No,No,Fiber optic,No,No,Yes,One year,Yes,Mailed check,18.24,800.7,2021-05-15,1,No,2021-05-15 00:00:00.000000000,961
CUST-11405,Female,0.0,No,No,21.413190584407204,Yes,No,DSL,No,No internet service,No,One year,No,Electronic check,48.66,1060.4,16/05/2021,2,No,2021-05-16 00:00:00.000000000,960
CUST-11406,Female,0.0,Yes,No,5.112975583355983,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.58,369.58,2021-05-17,3,Yes,2021-05-17 00:00:00.000000000,959
CUST-11407,Female,0.0,Yes,No,20.883311004280902,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,1902.8,2021-05-18,3,Yes,2021-05-18 00:00:00.000000000,958
CUST-11408,Female,0.0,No,No,16.92446437723198,Yes,Yes,Fiber optic,No,No,No internet service,Two year,No,Electronic check,90.124,2033.55,2021-05-18,3,No,2021-05-18 00:00:00.000000000,958
CUST-11409,Female,0.0,Yes,No,12.205529817840656,Yes,Yes,DSL,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),26.03,311.86,2021-05-19,5,No,2021-05-19 00:00:00.000000000,957
CUST-11410,Male,0.0,Yes,No,3.057924109703305,No,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),45.14,138.52,"May 20, 2021",3,Yes,2021-05-20 00:00:00.000000000,956
CUST-11411,Male,0.0,Yes,No,12.937643963787435,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,Credit card (automatic),18.0,233.35,2021-05-21,3,No,2021-05-21 00:00:00.000000000,955
CUST-11412,Male,0.0,No,No,1.813089838889732,Yes,No phone service,Fiber optic,No,Yes,Yes,One year,No,Bank transfer (automatic),31.4,37.69,2021-05-22,4,Yes,2021-05-22 00:00:00.000000000,954
CUST-11413,Male,0.0,Yes,Yes,2.4958495072250937,Yes,No phone service,No,No,Yes,Yes,Month-to-month,No,Mailed check,18.0,36.5,2021-05-23,4,Yes,2021-05-23 00:00:00.000000000,953
CUST-11414,Female,0.0,Yes,Yes,12.905073199344475,Yes,No,No,No,No,Yes,One year,No,Mailed check,49.06,628.71,2021-05-24,3,Yes,2021-05-24 00:00:00.000000000,952
CUST-11415,Female,0.0,Yes,No,8.745419496815064,Yes,No,Fiber optic,No internet service,No,Yes,Month-to-month,No,Electronic check,57.85,520.16,2021-05-25,3,Yes,2021-05-25 00:00:00.000000000,951
CUST-11416,Male,1.0,Yes,No,62.3412314083849,Yes,No,DSL,No,Yes,Yes,One year,No,Credit card (automatic),78.78,4933.8,2021-05-25,3,Yes,2021-05-25 00:00:00.000000000,951
CUST-11417,Male,0.0,No,No,11.307205343544332,Yes,Yes,DSL,Yes,Yes,No internet service,Month-to-month,No,Mailed check,55.74,616.27,26/05/2021,5,No,2021-05-26 00:00:00.000000000,950
CUST-11418,Female,0.0,No,No,34.03755485247966,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),78.8,2690.12,27/05/2021,5,No,2021-05-27 00:00:00.000000000,949
CUST-11419,Female,1.0,No,No,18.133184996421473,Yes,Yes,DSL,No,No internet service,Yes,Two year,Yes,Credit card (automatic),68.12,1220.39,"May 28, 2021",4,No,2021-05-28 00:00:00.000000000,948
CUST-11420,Male,1.0,Yes,No,29.224446903297938,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),33.7,984.8638606411406,"May 29, 2021",3,No,2021-05-29 00:00:00.000000000,947
CUST-11421,Female,0.0,No,Yes,7.230284132940994,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),18.0,149.57,2021-05-30,4,No,2021-05-30 00:00:00.000000000,946
CUST-11422,Male,1.0,Yes,No,21.947336416482273,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Credit card (automatic),82.21,1804.2905267990075,31/05/2021,3,Yes,2021-05-31 00:00:00.000000000,945
CUST-11423,Male,0.0,Yes,No,18.12506143954444,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.1,2065.84,2021-06-01,4,Yes,2021-06-01 00:00:00.000000000,944
CUST-11424,Male,0.0,Yes,Yes,42.71462367700568,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,120.0,5129.85,2021-06-01,3,Yes,2021-06-01 00:00:00.000000000,944
CUST-11425,Female,0.0,Yes,No,10.900853781807912,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,92.76,1002.33,2021-06-02,3,Yes,2021-06-02 00:00:00.000000000,943
CUST-11426,Male,0.0,Yes,No,2.534289012326492,Yes,Yes,DSL,No internet service,No internet service,No internet service,One year,No,Mailed check,108.43,263.04,2021-06-03,3,Yes,2021-06-03 00:00:00.000000000,942
CUST-11427,Male,0.0,No,Yes,26.87937053701543,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,78.54,2125.14,2021-06-04,4,Yes,2021-06-04 00:00:00.000000000,941
CUST-11428,Female,0.0,Yes,Yes,0.1869578654953621,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Credit card (automatic),77.142,0.03,2021-06-05,5,Yes,2021-06-05 00:00:00.000000000,940
CUST-11429,Female,0.0,No,No,15.477965346232125,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),68.03,1076.34,2021/06/06 07:19,2,Yes,2021-06-06 07:19:00.000000000,938
CUST-11430,Female,1.0,No,No,5.140468009548454,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.53,316.29299662751635,"Jun 07, 2021",3,Yes,2021-06-07 00:00:00.000000000,938
CUST-11431,Female,0.0,Yes,Yes,23.69241793726647,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,82.91,1967.41,2021-06-08,3,No,2021-06-08 00:00:00.000000000,937
CUST-11432,Female,0.0,No,Yes,72.0,Yes,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,49.08,3546.58,2021-06-08,3,No,2021-06-08 00:00:00.000000000,937
CUST-11433,Female,0.0,No,No,14.984954195263748,Yes,No,Fiber optic,No,No,No internet service,Month-to-month,No,Electronic check,60.28,909.75,2021-06-09,1,No,2021-06-09 00:00:00.000000000,936
CUST-11434,Male,0.0,No,No,40.82389326530892,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.36,1198.58950626947,2021-06-10,3,No,2021-06-10 00:00:00.000000000,935
CUST-11435,Male,0.0,No,No,17.012112342188953,Yes,yes,Fiber optic,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),78.95,1348.45,2021-06-11,4,Yes,2021-06-11 00:00:00.000000000,934
CUST-11436,Male,0.0,No,Yes,16.436679904030136,Yes,No,Fiber optic,No,No,No,One year,Yes,Electronic check,35.93,590.5699089518027,12/06/2021,4,No,2021-12-06 00:00:00.000000000,756
CUST-11437,Female,0.0,Yes,No,63.96787954308532,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.71,4193.97,2021-06-13,1,Yes,2021-06-13 00:00:00.000000000,932
CUST-11438,Male,0.0,Yes,No,52.96715225272334,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,79.71,4234.67,2021-06-14,4,No,2021-06-14 00:00:00.000000000,931
CUST-11439,Female,0.0,No,No,36.98033502520222,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.01399999999998,3031.95,INVALID_DATE,4,No,2020-12-01 07:38:47.198357748,1125
CUST-11440,Female,1.0,Yes,No,8.432166594954401,Yes,No,Fiber optic,No,No internet service,Yes,Two year,No,Electronic check,87.85,754.2,2021-06-15,4,Yes,2021-06-15 00:00:00.000000000,930
CUST-11441,Male,1.0,Yes,No,18.89943255117154,Yes,No phone service,DSL,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),58.3,1093.22,2021-06-16,1,Yes,2021-06-16 00:00:00.000000000,929
CUST-11442,Female,0.0,No,No,6.083288070241506,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,79.28,476.32,2021-06-17,2,Yes,2021-06-17 00:00:00.000000000,928
CUST-11443,Male,0.0,Yes,Yes,14.084092135120688,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,50.1,719.86,2021-06-18,4,No,2021-06-18 00:00:00.000000000,927
CUST-11444,Female,0.0,No,No,15.889476405932957,No,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),18.0,286.0105753067932,"Jun 19, 2021",3,No,2021-06-19 00:00:00.000000000,926
CUST-11445,Male,0.0,No,No,42.7596233681205,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,80.61,3425.08,2021-06-20,5,Yes,2021-06-20 00:00:00.000000000,925
CUST-11446,Female,0.0,Yes,No,54.32729185323812,No,Yes,DSL,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),73.65,4001.06,2021-06-21,3,No,2021-06-21 00:00:00.000000000,924
CUST-11447,Female,0.0,No,Yes,12.85186023775482,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),95.1,1219.56,2021-06-22,1,Yes,2021-06-22 00:00:00.000000000,923
CUST-11448,Male,0.0,Yes,Yes,0.4287130435266088,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),63.94,17.26,"Jun 22, 2021",4,Yes,2021-06-22 00:00:00.000000000,923
CUST-11449,Female,0.0,No,No,47.4927382357231,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,863.5,2021-06-23,3,Yes,2021-06-23 00:00:00.000000000,922
CUST-11450,Female,0.0,No,Yes,27.96050091574569,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),61.95,1732.1530317304457,2021-06-24,3,No,2021-06-24 00:00:00.000000000,921
CUST-11451,Female,1.0,Yes,No,23.34117281440413,Yes,yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.81,2132.82,"Jun 25, 2021",1,No,2021-06-25 00:00:00.000000000,920
CUST-11452,Female,0.0,Yes,Yes,0.6069111053059388,No,Yes,DSL,No,Yes,No,Month-to-month,No,Mailed check,70.256,60.72,26/06/2021,2,Yes,2021-06-26 00:00:00.000000000,919
CUST-11453,Female,0.0,Yes,No,12.24008209524596,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Electronic check,60.3,746.84,27/06/2021,2,Yes,2021-06-27 00:00:00.000000000,918
CUST-11454,Male,0.0,No,No,72.0,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),18.0,1306.03,2021-06-28,3,No,2021-06-28 00:00:00.000000000,917
CUST-11455,Female,0.0,Yes,No,2.547155536034492,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,33.92,82.68,2021-06-29,4,Yes,2021-06-29 00:00:00.000000000,916
CUST-11456,Female,1.0,No,No,13.226760909828283,No,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.25,1127.581367562861,2021/06/29 23:11,2,Yes,2021-06-29 23:11:00.000000000,915
CUST-11457,Female,0.0,Yes,No,8.80660035710121,Yes,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Electronic check,18.0,152.63,2021-06-30,4,No,2021-06-30 00:00:00.000000000,915
CUST-11458,Male,0.0,Yes,No,56.51535437989408,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,55.15,3102.58,2021-07-01,5,No,2021-07-01 00:00:00.000000000,914
CUST-11459,Female,0.0,Yes,No,48.84378181040653,Yes,No phone service,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),65.85,3206.4,2021-07-02,4,No,2021-07-02 00:00:00.000000000,913
CUST-11460,Male,0.0,Yes,Yes,6.513923369634627,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,99.2,654.58,2021-07-03,4,Yes,2021-07-03 00:00:00.000000000,912
CUST-11461,Female,0.0,No,No,2.0321643833421987,Yes,No,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),83.13,154.36,2021-07-04,2,No,2021-07-04 00:00:00.000000000,911
CUST-11462,Male,0.0,Yes,No,23.67715098819179,Yes,Yes,DSL,Yes,Yes,No,One year,No,Credit card (automatic),93.58,2219.65,2021-07-05,1,Yes,2021-07-05 00:00:00.000000000,910
CUST-11463,Female,0.0,Yes,Yes,9.840685745213227,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,73.76,721.91,2021-07-06,3,Yes,2021-07-06 00:00:00.000000000,909
CUST-11464,Male,0.0,No,No,26.75997581125103,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,39.34,1052.7374484146158,2021-07-06,4,No,2021-07-06 00:00:00.000000000,909
CUST-11465,Male,1.0,Yes,No,0.7835259433193889,Yes,No,Fiber optic,No,Yes,No internet service,Month-to-month,No,Electronic check,46.29,35.62,2021-07-07,4,No,2021-07-07 00:00:00.000000000,908
CUST-11466,Male,0.0,No,No,37.53635861653182,Yes,No,DSL,No,No,Yes,One year,No,Credit card (automatic),36.72,1378.3350883990483,2021-07-08,3,No,2021-07-08 00:00:00.000000000,907
CUST-11467,Male,0.0,Yes,No,27.82916282330504,No,no,No,No,No,No internet service,One year,No,Electronic check,82.42,2280.66,2021-07-09,4,No,2021-07-09 00:00:00.000000000,906
CUST-11468,Female,0.0,Yes,No,5.729464188828619,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,72.85999999999999,271.57,2021-07-10,3,No,2021-07-10 00:00:00.000000000,905
CUST-11469,Female,0.0,No,Yes,46.776689691284524,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),52.88,2482.67,2021-07-11,4,No,2021-07-11 00:00:00.000000000,904
CUST-11470,Female,0.0,No,Yes,1.4490592932682462,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,65.37,75.1,2021-07-12,2,Yes,2021-07-12 00:00:00.000000000,903
CUST-11471,Female,0.0,No,No,5.824457773894214,Yes,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,113.94,657.23,2021-07-13,4,Yes,2021-07-13 00:00:00.000000000,902
CUST-11472,Female,0.0,No,Yes,72.0,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Electronic check,84.41,6077.13,2021-07-13,3,No,2021-07-13 00:00:00.000000000,902
CUST-11473,Male,1.0,Yes,Yes,13.62072489581885,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Mailed check,41.51,568.72,2021-07-14,2,No,2021-07-14 00:00:00.000000000,901
CUST-11474,Male,0.0,No,No,29.13378086162576,Yes,Yes,DSL,Yes,No internet service,Yes,One year,Yes,Electronic check,69.26,2018.01,2021/07/15 17:46,2,No,2021-07-15 17:46:00.000000000,899
CUST-11475,Female,1.0,Yes,No,4.840892261910973,Yes,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),114.24,550.33,2021-07-16,3,Yes,2021-07-16 00:00:00.000000000,899
CUST-11476,Female,0.0,No,No,22.590528468662495,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,83.16,1876.56,17/07/2021,4,Yes,2021-07-17 00:00:00.000000000,898
CUST-11477,Female,0.0,Yes,No,31.080344601074472,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,18.0,545.73,2021-07-18,2,No,2021-07-18 00:00:00.000000000,897
CUST-11478,Female,0.0,No,No,9.061744733156985,Yes,Yes,Fiber optic,No internet service,No internet service,No,One year,No,Credit card (automatic),37.24,358.42,2021-07-19,2,No,2021-07-19 00:00:00.000000000,896
CUST-11479,Male,0.0,Yes,No,42.37176525761615,Yes,Yes,Fiber optic,No,No,Yes,Two year,Yes,Bank transfer (automatic),34.94,1484.83,2021-07-20,3,No,2021-07-20 00:00:00.000000000,895
CUST-11480,Female,1.0,No,No,22.196913283303367,Yes,No,DSL,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),107.92,2389.18,2021-07-20,1,Yes,2021-07-20 00:00:00.000000000,895
CUST-11481,Male,1.0,No,No,11.828631963472057,Yes,No,DSL,No,Yes,No,One year,No,Credit card (automatic),102.39,1195.61,2021-07-21,1,Yes,2021-07-21 00:00:00.000000000,894
CUST-11482,Female,0.0,No,No,41.62078994090241,Yes,Yes,Fiber optic,Yes,No internet service,No,One year,Yes,Electronic check,45.95,1912.475297784466,2021-07-22,4,Yes,2021-07-22 00:00:00.000000000,893
CUST-11483,Male,0.0,Yes,No,20.63562929296242,Yes,No,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),93.638,938.42,23/07/2021,4,Yes,2021-07-23 00:00:00.000000000,892
CUST-11484,Male,1.0,Yes,Yes,4.343155891161265,Yes,No,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,66.04,294.21,2021-07-24,3,Yes,2021-07-24 00:00:00.000000000,891
CUST-11485,Male,1.0,No,No,12.369359384690549,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),66.94,819.89,2021-07-25,1,Yes,2021-07-25 00:00:00.000000000,890
CUST-11486,Male,0.0,Yes,No,10.097444651270774,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),35.83,361.6,2021-07-26,5,No,2021-07-26 00:00:00.000000000,889
CUST-11487,Female,0.0,Yes,Yes,12.295951064427204,Yes,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Electronic check,57.23,715.72,2021-07-27,3,No,2021-07-27 00:00:00.000000000,888
CUST-11488,Male,0.0,Yes,No,34.362109139109876,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,21.09,742.63,2021-07-28,3,No,2021-07-28 00:00:00.000000000,887
CUST-11489,Male,0.0,No,No,15.811679374170208,Yes,No phone service,No,No,No,No,One year,No,Electronic check,102.87,1611.18,2021-07-28,2,Yes,2021-07-28 00:00:00.000000000,887
CUST-11490,Male,0.0,No,Yes,67.64865284921318,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Electronic check,18.0,1202.8,2021-07-29,3,No,2021-07-29 00:00:00.000000000,886
CUST-11491,Male,0.0,Yes,Yes,8.344363403387252,Yes,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,18.0,138.86,2021/07/30 15:19,3,No,2021-07-30 15:19:00.000000000,884
CUST-11492,Male,1.0,Yes,No,12.896324483875208,No,yes,DSL,No,No,Yes,Two year,Yes,Credit card (automatic),77.75,1013.29,2021-07-31,5,Yes,2021-07-31 00:00:00.000000000,884
CUST-11493,Male,0.0,Yes,No,37.110248786958564,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card (automatic),27.59,1038.77,2021-08-01,1,Yes,2021-08-01 00:00:00.000000000,883
CUST-11494,Female,0.0,Yes,Yes,18.95309406523382,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,Electronic check,49.67,951.81,2021-08-02,5,No,2021-08-02 00:00:00.000000000,882
CUST-11495,Female,0.0,Yes,No,19.00620693160233,No,No,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.6,1259.58,2021-08-03,4,Yes,2021-08-03 00:00:00.000000000,881
CUST-11496,Female,0.0,Yes,Yes,1.3155708231147478,Yes,No phone service,Fiber optic,No,No,No,Two year,Yes,Electronic check,73.15599999999999,125.01,04/08/2021,2,Yes,2021-04-08 00:00:00.000000000,998
CUST-11497,Female,0.0,Yes,No,12.203866742413338,Yes,No,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,58.07,700.43,2021-08-04,2,Yes,2021-08-04 00:00:00.000000000,880
CUST-11498,Male,0.0,Yes,Yes,7.577192717061318,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,118.08,899.02,2021-08-05,4,Yes,2021-08-05 00:00:00.000000000,879
CUST-11499,Female,0.0,No,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Bank transfer (automatic),75.208,4652.28,"Aug 06, 2021",4,No,2021-08-06 00:00:00.000000000,878
CUST-11500,Female,0.0,Yes,No,8.848381509588178,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),100.42,885.19,2021-08-07,5,Yes,2021-08-07 00:00:00.000000000,877
